IN_Ta_Muis,IN_Tx_Muis,IN_Tn_Muis,IN_Ra_Muis,IN_Ta_Quin,IN_Tx_Quin,IN_Tn_Quin,IN_Ra_Quin,IN_Ta_Pvie,IN_Tx_Pvie,IN_Tn_Pvie,IN_Ra_Pvie,IN_Ta_Chon,IN_Tx_Chon,IN_Tn_Chon,IN_Ra_Chon,IN_Ta_Calc,IN_Tx_Calc,IN_Tn_Calc,IN_Ra_Calc,IN_Ta_Guag,IN_Tx_Guag,IN_Tn_Guag,IN_Ra_Guag,IN_Ta_Mila,IN_Tx_Mila,IN_Tn_Mila,IN_Ra_Mila,IN_Ta_Scru,IN_Tx_Scru,IN_Tn_Scru,IN_Ra_Scru,IN_Ta_Scri,IN_Tx_Scri,IN_Tn_Scri,IN_Ra_Scri,IN_Ta_Taba,IN_Tx_Taba,IN_Tn_Taba,IN_Ra_Taba,IN_Ta_Quit,IN_Tx_Quit,IN_Tn_Quit,IN_Ra_Quit,IN_Ta_Papa,IN_Tx_Papa,IN_Tn_Papa,IN_Ra_Papa,IN_Ta_Izob,IN_Tx_Izob,IN_Tn_Izob,IN_Ra_Izob,IN_Ta_Sier,IN_Tx_Sier,IN_Tn_Sier,IN_Ra_Sier,IN_Ta_Lumb,IN_Tn_Lumb,IN_Tx_Lumb,IN_Ra_Lumb,IN_Ta_Yasu,IN_Tn_Yasu,IN_Tx_Yasu,IN_Ra_Yasu,IN_Ta_Glqz,IN_Tm_Glqz,IN_Tx_Glqz,IN_Ra_Glqz,IN_Ta_Puyo,IN_Tn_Puyo,IN_Tx_Puyo,IN_Ra_Puyo,IN_Ta_Maca,IN_Tn_Maca,IN_Tx_Maca,IN_Ra_Maca,IN_Ta_Sang,IN_Tn_Sang,IN_Tx_Sang,IN_Ra_Sang,IN_Ta_Tena,IN_Tn_Tena,IN_Tx_Tena,IN_Ra_Tena,IN_Ta_Yanz,IN_Tn_Yanz,IN_Tx_Yanz,IN_Ra_Yanz,WC_Tx_Muis,WC_Tn_Muis,WC_Ra_Muis,WC_Tx_Quin,WC_Tn_Quin,WC_Ra_Quin,WC_Tx_Pvie,WC_Tn_Pvie,WC_Ra_Pvie,WC_Tx_Chon,WC_Tn_Chon,WC_Ra_Chon,WC_Tx_Calc,WC_Tn_Calc,WC_Ra_Calc,WC_Tx_Guaq,WC_Tn_Guaq,WC_Ra_Guaq,WC_Tx_Mila,WC_Tn_Mila,WC_Ra_Mila,WC_Tx_Scru,WC_Tn_Scru,WC_Ra_Scru,WC_Tx_Scri,WC_Tn_Scri,WC_Ra_Scri,WC_Tn_Taba,WC_Tx_Taba,WC_Ra_Taba,WC_Tn_Quit,WC_Tx_Quit,WC_Ra_Quit,WC_Tn_Papa,WC_Tx_Papa,WC_Ra_Papa,WC_Tn_Izob,WC_Tx_Izob,WC_Ra_Izob,WC_Tn_Sier,WC_Tx_Sier,WC_Ra_Sier,WC_Tn_Lumb,WC_Tx_Lumb,WC_Ra_Lumb,WC_Tn_Yasu,WC_Tx_Yasu,WC_Ra_Yasu,WC_Tn_Glqz,WC_Tx_Glqz,WC_Ra_Glqz,WC_Tn_Tena,WC_Tx_Tena,WC_Ra_Tena,WC_Tn_Maca,WC_Tx_Maca,WC_Ra_Maca,WC_Tn_Sang,WC_Tx_Sang,WC_Ra_Sang,WC_Tn_Puyo,WC_Tx_Puyo,WC_Ra_Puyo,WC_Tn_Yanz,WC_Tx_Yanz,WC_Ra_Yanz,date,ONI,"ElNino Index 1,2_temp","ElNino Index 1,2_annomaly"
23.755173,26.103449,21.54138,60.500015,24.385984,28.912657,20.367682,0.9235821,23.245161,28.509678,20.390322,0.20000146,23.522581,27.590322,19.732258,4.300001,24.238672,28.8601,20.636814,7.6450233,24.419355,28.790323,20.625807,-1.8953742e-06,23.474194,27.054838,19.990322,2.6537026e-07,23.736666,25.856667,21.883333,9.749999,22.053495,25.328077,19.460869,15.787582,14.877419,21.087097,8.477419,8.9,14.767742,21.345161,9.522581,25.099998,8.999161,13.049262,4.4155188,125.31144,11.493548,18.435484,5.4419355,7.900006,13.529411,17.117647,9.0,205.3,22.65412,18.200981,28.160606,367.03064,24.463333,21.133333,29.44,285.1,21.337036,17.74074,25.277779,129.9,19.848387,15.816129,25.496775,347.9,19.729818,15.081613,25.54024,129.83861,20.743334,15.866667,26.75,355.8,22.958834,18.007439,27.481457,357.64926,21.542297,17.559883,26.7517,123.05982,27.0,20.0,38.999996,27.0,20.0,40.999992,28.0,19.0,3.900001,27.5,19.0,7.5,28.0,19.0,4.7000036,28.0,19.0,8.799999,27.0,19.0,10.399998,24.0,17.0,14.900001,25.0,18.0,13.0,7.0,21.0,6.2999997,7.0,20.0,11.600002,1.0,11.0,70.5,4.0,17.0,18.599997,8.0,18.0,137.3,18.0,27.0,223.0,19.0,28.0,274.5,16.0,26.0,120.2,17.0,27.0,282.9,15.0,24.0,174.2,15.0,24.0,228.2,15.0,24.0,250.2,17.0,28.0,107.299995,01-Jul-1999,-1.1,21.73,-0.23
23.57037,25.588888,21.62963,24.59999,24.292223,29.160887,19.790178,-17.347353,22.883871,29.258064,19.429031,2.3,23.522581,28.161291,20.129032,5.699995,24.32684,29.29406,20.503126,1.5499687,23.91613,29.1,19.741936,-1.8953742e-06,22.96129,27.141935,18.945162,2.6537026e-07,21.987097,24.154839,19.996775,18.9,21.033333,24.83,18.423334,6.199999,14.896774,22.041935,7.8903227,9.6,15.070968,21.948387,9.358065,24.8,9.096862,13.660327,4.2768655,82.782265,11.570968,18.92258,4.9,43.599995,13.058333,17.958334,8.916667,229.3,23.188395,18.26817,29.26565,308.4563,25.035484,20.977419,30.487097,143.4,21.392307,15.992308,27.25,135.6,20.435484,15.674193,26.57742,328.2,20.060358,14.568686,26.252924,120.64959,21.16303,14.996286,27.850525,256.06628,23.44617,17.651098,28.811079,290.64337,21.880241,17.565788,27.585468,96.31669,28.0,20.0,37.999996,28.0,20.0,41.4,29.0,19.0,8.600001,28.5,19.0,5.800003,30.0,19.0,5.9000006,29.0,19.0,1.7999995,29.0,19.0,0.8999981,23.0,15.0,10.3,25.0,17.0,5.6000004,8.0,22.0,11.299999,7.0,21.0,22.7,2.0,12.0,68.9,4.0,18.0,35.899998,8.0,19.0,139.4,18.0,28.0,155.1,20.0,30.0,232.8,17.0,27.0,100.299995,17.0,28.0,240.90001,15.0,25.0,152.9,16.0,26.0,214.39998,15.0,25.0,246.89998,18.0,29.0,91.3,01-Aug-1999,-1.1,20.89,-0.11
23.937037,25.748148,22.088888,39.0,24.57521,29.51855,19.991238,-5.720751,24.016666,29.67,20.613333,0.09999918,24.256666,28.656666,21.18,12.099997,24.72069,29.348574,20.730013,1.235836,25.01,30.013332,21.006666,2.7000027,24.05,27.99,20.253334,2.9000018,21.270967,23.596773,19.21613,6.9000006,21.944508,25.820889,19.418186,-4.391344,13.68,20.4,8.42,79.6,13.97931,20.110344,9.537931,136.3,10.038124,13.99037,4.869385,77.47917,10.916667,17.12,5.6866665,157.2,13.721052,19.026316,7.0789475,227.1,23.705786,18.934052,30.151722,368.3341,25.973333,22.076666,31.306667,201.2,22.755556,17.607407,27.518518,165.1,21.186666,16.36,27.77,444.1,20.657558,15.345083,26.997646,148.17421,21.88,16.066668,29.183332,384.2,23.987783,17.872925,29.568653,337.5715,22.922966,18.687668,28.9196,144.55014,28.0,20.0,54.899998,28.0,20.0,85.99999,29.0,19.0,12.599999,29.0,19.0,16.949997,30.0,19.0,11.900001,30.0,20.0,3.099995,30.0,19.0,9.999996,23.0,15.0,10.5,25.0,17.0,7.6000004,8.0,22.0,65.1,7.0,20.0,113.1,2.0,13.0,132.6,4.0,17.0,130.4,8.0,20.0,294.1,18.0,29.0,319.5,20.0,31.0,245.1,17.0,28.0,299.9,18.0,28.0,582.6,15.0,26.0,423.7,16.0,27.0,636.2,16.0,26.0,668.0,18.0,30.0,297.3,01-Sep-1999,-1.2,19.67,-1.05
23.618519,25.174074,21.874075,26.300003,24.591251,29.519487,20.092375,28.544012,23.958065,29.719355,20.858065,0.5000007,24.13871,28.251614,21.125807,19.699995,24.655796,29.777514,20.582077,8.406101,25.729033,30.348387,21.522581,0.39999962,24.719355,28.367743,20.72258,3.5000002,21.056667,23.44,18.993334,7.8,21.57742,25.496775,19.270967,11.1,14.345161,21.148388,8.848387,55.3,14.219355,20.880646,9.509678,87.1,10.110815,14.090381,5.11415,61.792076,11.393548,17.474194,6.0903225,104.2,13.285,18.05,8.205,193.4,23.521915,18.71234,29.895248,327.19492,25.793549,22.090322,31.170967,236.4,22.36923,17.223078,27.538462,86.799995,20.845161,16.409678,27.46129,379.7,20.635714,15.190786,27.133314,128.91699,21.833334,15.816667,28.5,315.2,23.910654,18.046448,29.465038,307.64804,22.889746,18.42767,28.863241,113.61103,28.0,20.0,37.100002,28.0,20.0,27.1,29.0,19.0,7.2000003,28.5,19.5,5.029999,30.0,20.0,4.0999975,29.0,19.0,2.6000025,29.0,19.0,2.7999997,24.0,16.0,13.3,25.0,17.0,13.400002,8.0,21.0,43.9,7.0,20.0,57.5,2.0,13.0,54.899998,4.0,17.0,59.199997,9.0,20.0,84.1,18.0,28.0,211.6,20.0,30.0,242.4,17.0,28.0,76.1,18.0,28.0,187.3,16.0,26.0,94.6,16.0,27.0,169.0,16.0,26.0,192.8,18.0,29.0,91.9,01-Oct-1999,-1.3,20.15,-0.86
23.948149,25.75926,21.977777,72.0,24.706812,29.385778,20.244448,20.9653,24.59,30.543333,20.693333,1.4999969,24.76,29.68,21.283333,11.599997,24.69237,29.952068,20.82131,14.793823,26.003334,30.926666,21.72,0.7000027,25.003334,29.063334,20.539999,3.7999957,21.574194,24.054838,19.448387,17.699999,22.096552,25.98276,20.031034,7.1000004,14.513333,21.796667,9.05,32.8,14.551724,21.044828,10.396552,73.0,11.052103,15.225105,5.893302,41.27868,11.673333,18.123333,6.4666667,160.3,14.526316,20.589474,7.6894736,102.8,24.112991,19.127478,30.768202,376.3959,26.35,22.106667,31.733334,108.4,24.434483,18.55862,30.465517,98.8,21.636667,17.07,27.826666,388.9,21.14988,15.551515,27.680836,130.8752,22.693333,16.783333,29.016666,355.6,24.437277,18.82832,29.967146,285.00052,23.973707,19.069105,30.531096,119.530136,28.0,20.0,37.899998,28.0,20.0,44.999992,29.0,19.0,8.100001,29.0,19.0,5.4300003,30.0,19.0,3.5999978,29.0,20.0,9.100002,29.0,19.0,7.7999997,24.0,16.0,12.200001,26.0,18.0,13.700001,8.0,20.0,59.3,7.0,19.0,68.5,2.0,13.0,73.8,5.0,17.0,81.3,9.0,20.0,100.1,19.0,28.0,245.0,21.0,31.0,209.6,17.0,28.0,68.8,18.0,28.0,224.9,15.0,26.0,115.1,16.0,27.0,215.4,16.0,26.0,242.89998,18.0,29.0,60.699997,01-Nov-1999,-1.5,20.43,-1.23
24.529167,26.458334,22.25,137.9,24.942019,29.484419,20.586357,71.22531,25.312902,30.796774,21.748386,11.899999,25.386667,29.686666,21.793333,43.7,25.13477,30.143063,21.051563,56.161938,26.364515,30.616129,22.964516,72.3,25.27742,28.829033,21.512903,82.0,22.1,24.713793,19.362068,1.8,23.786963,27.274628,21.429522,0.19716474,13.580646,19.519356,9.53871,102.1,13.7709675,19.180645,10.380645,221.2,10.953514,14.390439,6.0275593,83.362465,11.222581,16.680645,7.680645,192.5,14.94,19.966667,11.426667,145.6,23.823484,19.690937,30.285751,484.20502,26.28387,22.658064,31.596775,198.4,24.026667,19.293333,28.8,111.3,21.364515,17.42258,27.090322,599.69995,20.989067,16.544876,26.591253,217.62343,22.23871,17.258064,28.112904,660.6,24.112406,19.187544,29.085674,421.3458,24.157026,19.424372,30.16706,177.95355,28.0,21.0,68.8,29.0,21.0,164.0,30.0,20.0,25.900002,29.5,20.0,54.43,30.0,20.0,32.100002,30.0,20.0,84.2,30.0,20.0,96.2,26.0,18.0,6.0,27.0,19.0,14.9,8.0,20.0,81.0,7.0,19.0,123.6,2.0,13.0,118.8,5.0,17.0,154.4,9.0,20.0,163.4,19.0,28.0,286.3,21.0,31.0,154.4,17.0,28.0,206.7,18.0,28.0,444.4,16.0,26.0,241.2,16.0,27.0,487.1,16.0,26.0,507.3,18.0,29.0,280.2,01-Dec-1999,-1.7,22.17,-0.64
25.011538,27.873077,22.63077,76.7,24.982477,29.893692,20.760958,176.1892,25.81613,32.183872,21.629032,89.700005,25.793549,30.81613,21.629032,53.4,25.2675,30.410036,21.850103,145.92357,26.77742,31.203226,22.82258,69.3,25.680645,29.46129,21.332258,110.1,23.019356,25.774193,20.558065,7.2,24.635973,28.386158,22.158972,54.39792,13.519355,19.5,8.86129,78.5,13.551613,19.151613,9.735484,177.3,10.483384,15.070064,5.052739,58.60379,10.764516,16.387096,6.9774194,161.2,14.12381,18.714285,7.852381,75.2,23.651888,19.206211,29.849928,448.86606,26.92258,21.916128,33.264515,52.0,23.919355,18.367743,29.264517,64.6,20.935484,17.187098,26.493547,333.1,20.70902,16.332603,26.277935,131.81813,21.7,16.803333,27.653334,377.2,23.78352,18.649242,29.01047,278.92163,23.939007,19.302721,29.976053,79.19942,28.0,21.0,222.3,28.0,20.0,294.2,30.0,21.0,76.1,29.5,20.25,205.0,30.0,21.0,157.09999,30.0,21.0,223.2,30.0,21.0,275.9,27.0,19.0,87.1,28.0,21.0,126.8,8.0,20.0,48.2,7.0,19.0,74.7,2.0,13.0,86.1,5.0,17.0,108.6,8.0,20.0,81.1,18.0,28.0,178.1,21.0,31.0,155.40001,17.0,27.0,109.2,18.0,28.0,254.7,16.0,25.0,188.7,17.0,26.0,300.9,16.0,25.0,300.0,18.0,29.0,132.0,01-Jan-2000,-1.7,23.81,-0.76
25.384,28.452,22.752,366.4,25.181553,30.262363,20.793612,177.85841,25.92069,31.251724,22.137932,76.3,26.106897,31.04138,21.796553,174.0,25.408504,30.884771,21.756113,123.00589,26.472,30.348,23.364,195.2,25.61724,29.603449,22.04138,221.40001,24.658064,27.6,22.13871,0.9000004,25.415783,29.316631,22.147322,17.084879,13.4896555,19.793104,8.872414,99.0,13.410345,18.937931,9.589655,165.8,10.406956,15.080595,4.9897385,65.54852,10.455173,16.444828,6.1068964,184.6,13.611765,18.558823,7.9411764,117.399994,23.402176,19.147936,29.470163,449.3543,26.268965,21.937931,32.35862,130.6,23.389656,18.6,28.32069,109.8,20.986206,16.717241,26.251724,250.5,20.553936,16.057903,25.944523,149.27165,21.828571,16.464285,27.953571,296.8,23.623003,18.592154,28.820364,288.5378,23.915268,19.120705,29.526974,97.52281,29.0,21.0,172.3,29.0,21.0,223.7,30.0,21.0,83.399994,29.5,20.5,198.56999,30.0,21.0,150.8,30.0,22.0,226.79999,30.0,21.0,267.9,28.0,20.0,7.200001,29.0,21.0,11.9,8.0,20.0,60.5,7.0,19.0,87.5,2.0,13.0,75.9,5.0,16.0,106.2,9.0,19.0,98.1,18.0,28.0,199.7,21.0,31.0,181.3,17.0,27.0,113.0,18.0,28.0,221.1,16.0,25.0,155.5,17.0,26.0,265.8,16.0,25.0,267.4,18.0,29.0,138.2,01-Feb-2000,-1.4,25.48,-0.62
25.65862,28.417242,22.88276,21.199997,25.502312,30.811592,20.988829,208.3789,26.180645,32.28387,21.990322,38.8,26.28387,31.245161,21.858065,212.8,25.707972,31.522974,22.100384,127.09101,26.73,30.56,23.57,355.1,26.093548,30.025806,22.174194,284.9,26.107143,29.982143,23.0,78.4,25.970173,29.800125,22.368921,42.806976,13.5,19.448387,9.354838,72.0,13.854838,19.425806,10.054839,149.5,10.323953,14.655024,5.1631303,80.238846,10.958065,16.625807,7.016129,268.8,14.066667,18.966667,8.92,59.800003,23.223372,19.005144,29.081892,499.04315,25.651613,22.206451,30.780645,181.5,22.912903,18.935484,27.054838,147.0,20.819355,16.874193,26.43871,324.5,20.345356,15.929078,25.930782,190.93408,21.546667,16.323334,27.95,346.9,23.524416,18.685146,28.761923,341.71393,23.875437,19.088408,29.154747,158.9559,29.0,21.0,199.2,29.0,21.0,354.4,30.0,21.0,101.1,30.25,20.5,253.29999,31.0,21.0,200.3,30.0,22.0,256.9,30.0,21.0,318.09998,29.0,20.0,12.6,30.0,21.0,26.5,8.0,20.0,85.2,7.0,19.0,118.799995,2.0,13.0,103.5,5.0,16.0,135.0,9.0,19.0,146.1,18.0,28.0,267.3,20.0,30.0,247.3,17.0,27.0,167.9,18.0,28.0,366.9,15.0,25.0,234.8,16.0,26.0,383.1,16.0,25.0,395.5,18.0,28.0,170.5,01-Mar-2000,-1.1,26.02,-0.47
26.134483,29.051723,23.241379,17.59999,25.953674,31.548798,21.162544,209.94492,26.4,33.013332,22.023333,62.1,26.586666,31.883333,21.73,118.6,26.028055,32.020782,22.267756,123.03606,27.172413,31.210344,23.486206,224.5,26.473333,30.473333,22.703333,164.1,26.566666,31.753334,22.403334,8.900001,26.269634,30.24868,22.710085,81.56112,13.963333,19.896667,9.586667,93.7,14.1,19.976667,10.6,187.6,10.36093,14.3196945,6.045419,98.003235,11.316667,16.956667,7.0166664,231.40001,14.466666,18.916666,6.0833335,117.0,23.4182,19.265379,29.146767,536.50726,25.37,22.2,30.323334,313.0,22.72,18.733334,26.756666,118.1,20.746666,17.566668,26.12,497.4,20.515171,15.897847,26.472956,234.25061,22.053846,16.923077,28.038462,418.3,23.641773,18.895897,28.974852,442.24353,23.775078,19.202532,28.910532,215.65536,29.0,22.0,235.6,30.0,21.0,408.7,31.0,21.0,84.4,30.5,21.0,226.82999,31.0,21.0,162.0,31.0,22.0,326.80002,31.0,22.0,363.09998,29.0,21.0,55.4,30.0,22.0,106.4,9.0,20.0,128.9,8.0,19.0,184.0,3.0,13.0,136.8,5.0,16.0,192.8,9.0,19.0,257.9,18.0,28.0,374.4,20.0,29.0,302.9,17.0,27.0,455.7,18.0,27.0,534.3,16.0,25.0,303.8,17.0,26.0,505.4,16.0,25.0,542.2,18.0,29.0,527.3,01-Apr-2000,-0.8,25.5,-0.04
25.155556,27.185184,23.014814,52.800003,25.423145,30.575327,21.218233,179.19444,25.170967,30.974194,21.525806,54.2,25.367743,29.587097,20.780645,89.9,25.386944,30.373684,21.800976,78.29469,26.125807,29.870968,22.57742,196.09999,25.367743,28.93871,21.745161,134.1,26.596666,31.15,23.313334,32.7,25.786667,29.56,23.07,18.999998,13.709678,19.235483,9.670968,167.1,14.01,19.905,10.455,112.700005,10.354837,14.0233345,6.2121525,150.04025,11.096774,16.583872,6.7290325,250.5,14.483334,18.75,8.166667,193.5,23.384962,19.532232,28.889433,508.707,25.38,22.543333,30.13,491.5,22.36129,18.496775,26.545162,346.5,20.848387,17.767742,25.787096,782.3,20.529436,16.283264,26.067745,279.71686,21.774193,17.319355,27.564516,835.89996,23.664103,19.10624,28.520584,592.1211,23.37124,19.21935,28.42479,271.18066,29.0,21.0,302.4,29.0,21.0,389.5,30.0,20.0,64.7,29.5,21.0,145.34999,30.0,21.0,96.8,30.0,21.0,158.09999,30.0,21.0,146.90001,27.0,20.0,16.0,29.0,21.0,36.9,8.0,20.0,116.7,8.0,19.0,186.1,3.0,12.0,210.1,5.0,16.0,229.8,9.0,19.0,351.1,18.0,27.0,422.1,21.0,29.0,349.8,17.0,27.0,496.9,18.0,27.0,773.89996,16.0,25.0,442.7,16.0,26.0,628.8,16.0,25.0,719.1,18.0,29.0,494.6,01-May-2000,-0.7,24.02,-0.4
24.681482,26.42963,22.566668,45.399994,24.57283,29.184427,20.91245,50.549633,24.04,29.95,20.69,5.400002,24.39,28.693333,19.603333,13.300001,24.563974,29.246933,21.265371,20.870491,24.823334,28.733334,21.206667,5.300001,23.876667,27.21,20.63,5.900002,25.156666,28.356667,23.16,84.8,23.996666,27.456667,21.776667,7.2999973,14.1,20.253334,8.59,61.5,14.626923,20.538462,9.819231,41.7,10.084868,14.339879,5.684814,158.11461,11.403334,17.27,6.4566665,137.7,14.59,19.9,8.3,88.0,23.159384,19.181282,28.489511,454.2876,25.046667,22.18,29.873333,352.2,22.65,18.86,26.256666,229.0,20.383333,17.08,25.386667,634.8,20.411743,16.150064,25.997095,201.49591,21.561539,16.634615,27.25,451.5,23.41704,19.171953,28.024206,471.50113,22.9062,18.729713,27.968178,189.97234,28.0,21.0,107.5,28.0,20.0,104.7,29.0,20.0,13.500001,28.0,20.0,35.28,29.0,20.0,23.600002,29.0,20.0,22.999996,29.0,20.0,27.8,25.0,18.0,23.7,27.0,20.0,32.1,8.0,20.0,23.099998,7.0,19.0,28.2,2.0,12.0,85.7,5.0,16.0,46.699997,9.0,19.0,174.0,18.0,27.0,252.7,20.0,29.0,316.7,17.0,26.0,229.09999,17.0,26.0,391.8,15.0,25.0,267.0,16.0,25.0,361.7,15.0,24.0,394.6,18.0,28.0,212.1,01-Jun-2000,-0.6,22.75,-0.38
24.085714,25.807142,22.142857,23.90001,24.220844,28.953016,20.297077,3.571638,23.751614,30.525806,19.870968,0.09999918,24.036667,29.03,18.763334,1.3999996,24.32667,29.573061,20.555696,8.024437,23.86129,28.229033,20.070969,-1.8953742e-06,22.845161,26.367743,19.509678,2.6537026e-07,22.783333,25.463333,20.89,8.399999,22.493547,26.158064,20.387096,22.9,14.4366665,20.953333,8.35,6.199999,14.613334,20.95,9.01,21.000004,9.054569,13.47271,4.693395,144.26172,11.2,17.554838,4.964516,42.600002,13.444023,17.760311,8.6016035,158.60011,22.672705,18.534172,28.077517,414.31586,24.18387,21.132257,28.6,393.5,21.767742,17.71613,25.706451,120.9,19.780645,16.583872,24.503225,442.4,19.75041,15.32939,25.46733,154.70444,20.834482,16.051723,26.037931,327.4,22.885895,18.453362,27.488369,385.36343,21.89777,17.544798,26.930834,141.54735,28.0,20.0,13.700002,28.0,20.0,11.499993,29.0,19.0,1.7999988,28.0,19.5,2.0699997,29.0,20.0,1.4000007,28.0,19.0,5.7999997,28.0,19.0,5.0000043,25.0,17.0,13.400001,26.0,19.0,11.6,7.0,21.0,2.4000018,7.0,20.0,3.6000018,1.0,11.0,23.399998,4.0,17.0,5.3000007,8.0,18.0,48.7,18.0,27.0,153.6,19.0,28.0,260.3,16.0,26.0,49.100006,17.0,27.0,107.49999,15.0,24.0,60.899994,15.0,24.0,79.59999,15.0,24.0,90.100006,17.0,28.0,44.9,01-Jul-2000,-0.6,21.68,-0.28
23.696667,25.52,21.373333,11.099991,24.281105,29.43608,19.599512,-60.121082,24.012903,30.93871,19.616129,0.20000146,24.27931,30.268965,18.17931,0.70000273,24.518955,30.098572,20.419258,7.319229,24.56,29.943333,20.056667,-1.8953742e-06,23.419355,27.932259,19.651613,2.6537026e-07,22.1,25.067858,20.332144,19.199999,21.846666,25.616667,19.603333,15.0,14.85,21.25,8.536667,4.199999,15.327586,21.66207,9.72069,9.700001,9.215476,13.605477,4.54708,99.02518,11.351613,17.93871,5.180645,28.8,13.468845,18.336142,7.8839374,121.60033,23.257044,18.612179,29.20451,353.8308,25.709677,21.522581,30.909678,337.1,22.06129,17.193548,26.583872,109.299995,20.206451,15.7709675,26.109678,353.6,20.060925,15.008305,26.205416,124.85228,21.42258,15.567742,28.258064,235.59999,23.399908,18.124239,28.772652,331.87842,22.245037,17.629345,27.459122,111.674095,28.0,21.0,14.799993,28.0,21.0,15.599999,29.0,19.0,4.7000003,29.0,19.5,2.4300003,30.0,20.0,2.7000039,29.0,19.0,1.4999964,29.0,19.0,0.7000012,24.0,16.0,24.3,25.0,18.0,13.400002,8.0,22.0,5.7999997,7.0,21.0,10.300007,2.0,12.0,35.4,5.0,18.0,15.800001,9.0,19.0,78.0,18.0,28.0,126.100006,20.0,30.0,246.0,17.0,27.0,90.399994,18.0,28.0,144.40001,15.0,26.0,100.399994,16.0,26.0,132.20001,16.0,25.0,151.5,18.0,29.0,90.299995,01-Aug-2000,-0.5,20.44,-0.57
23.317242,25.193104,21.248276,28.800003,24.049078,29.087358,19.55821,-49.421696,23.782759,30.6,19.641378,0.5000007,23.875,29.703571,17.957144,4.5999966,24.389004,29.987408,20.308414,3.926525,24.868965,30.265516,20.510345,1.0000057,23.893333,28.256666,20.053333,3.5000002,20.56129,23.780645,19.087097,21.1,21.336666,25.23,19.27,17.099998,13.77,20.946667,7.4133334,99.4,14.21,21.023333,8.833333,67.3,9.94022,14.477056,4.7676935,85.19245,11.086667,17.643333,4.29,167.7,13.815862,18.899286,7.9398704,80.46721,23.69732,18.849522,29.943193,441.48434,25.75,21.823334,31.44,228.5,22.903334,17.926666,27.983334,222.7,20.943333,16.463333,26.79,277.5,20.566156,15.112779,26.969666,116.50915,22.307142,15.875,28.982143,237.59999,23.811989,18.101099,29.509583,347.27725,22.98691,18.244076,28.94027,132.88068,28.0,20.0,35.500004,28.0,20.0,46.4,29.0,18.0,6.7999988,28.75,19.0,8.080002,30.0,19.0,5.800002,29.0,19.0,1.9000056,29.0,19.0,5.7999997,24.0,16.0,33.2,25.0,17.0,24.6,8.0,21.0,38.0,7.0,20.0,61.6,1.0,13.0,74.200005,4.0,17.0,69.0,8.0,20.0,159.7,18.0,28.0,225.9,20.0,30.0,236.2,16.0,28.0,164.2,18.0,28.0,308.5,15.0,26.0,219.4,16.0,26.0,325.1,15.0,26.0,341.9,18.0,29.0,151.2,01-Sep-2000,-0.5,20.5,-0.23
24.084616,25.934616,22.053846,10.899994,24.94723,30.209007,19.689447,-45.90659,24.776667,32.08,20.663334,7.042518e-07,25.164516,30.635485,19.093548,1.9999981,24.895277,30.893494,20.812946,15.465561,25.670967,30.880646,21.493547,-1.8953742e-06,24.587097,28.690323,20.99355,2.0000002,20.633333,23.99,18.833334,11.3,22.12332,26.438295,19.586987,17.66242,15.623333,22.786667,8.803333,35.5,15.5,22.93871,9.432258,43.8,10.418912,14.640932,6.0342174,44.010582,12.241936,19.048388,5.716129,49.899998,14.07839,19.530354,7.8483844,26.586868,24.419039,19.050531,30.564156,365.64505,26.170967,22.048388,32.325806,147.3,23.170967,17.658064,28.219355,66.2,21.5,16.838709,27.36129,328.69998,20.9754,14.979332,27.413698,101.67219,22.446667,16.116667,29.816668,360.7,24.360544,18.720129,30.233103,311.33572,23.445929,18.77592,29.3886,109.69602,29.0,21.0,22.600004,29.0,21.0,14.000009,30.0,20.0,4.600002,29.5,20.0,2.4000015,30.0,20.0,2.2000039,30.0,20.0,2.000004,30.0,20.0,1.7999996,25.0,16.0,15.6,26.0,18.0,15.800001,9.0,21.0,24.400002,8.0,20.0,28.0,3.0,14.0,28.8,5.0,18.0,26.900007,10.0,21.0,46.2,19.0,29.0,152.90001,21.0,31.0,227.4,18.0,29.0,48.0,18.0,29.0,107.700005,16.0,27.0,52.0,17.0,28.0,91.600006,16.0,27.0,106.59999,19.0,30.0,50.4,01-Oct-2000,-0.6,20.74,-0.27
